Date;USD;Increase
4/28/17;1266.45;0.002882072
5/2/17;1255.45;-0.008761799
5/3/17;1250.3;-0.004119011
5/4/17;1228.45;-0.017786642
5/5/17;1228.05;-0.00032572
5/8/17;1229.8;0.001422996
5/9/17;1220.4;-0.007702393
5/10/17;1222.95;0.002085122
5/11/17;1223.15;0.000163512
5/12/17;1231.25;0.00657868
5/15/17;1233.3;0.001662207
5/16/17;1234.2;0.000729217
5/17/17;1257.4;0.018450771
5/18/17;1255.9;-0.001194363
5/19/17;1252;-0.003115016
5/22/17;1258.85;0.005441474
5/23/17;1260.2;0.001071259
5/24/17;1252.55;-0.006107541
5/25/17;1256.95;0.003500537
5/26/17;1265.05;0.006402909
5/30/17;1262.7;-0.001861091
5/31/17;1266.2;0.002764176
6/1/17;1264.85;-0.00106732
6/2/17;1274.95;0.007921879
6/5/17;1279.95;0.003906403
6/6/17;1293.5;0.010475454
6/7/17;1291;-0.001936483
6/8/17;1273.1;-0.014060168
6/9/17;1266.55;-0.005171529
6/12/17;1266.4;-0.000118446
6/13/17;1262;-0.003486529
6/14/17;1275.5;0.010584085
6/15/17;1254.55;-0.016699215
6/16/17;1255.4;0.000677075
6/19/17;1248.15;-0.005808597
6/20/17;1242.2;-0.004789889
6/21/17;1242.5;0.000241449
6/22/17;1250.8;0.006635753
6/23/17;1255.7;0.003902206
6/26/17;1245.25;-0.008391889
6/27/17;1249.55;0.003441239
6/28/17;1248;-0.001241987
6/29/17;1243.5;-0.003618818
6/30/17;1242.25;-0.001006239
7/3/17;1229.25;-0.010575554
7/4/17;1223.75;-0.004494382
7/5/17;1220.3;-0.002827174
7/6/17;1224.9;0.003755409
7/7/17;1215.65;-0.007609098
7/10/17;1211.9;-0.003094315
7/11/17;1211.05;-0.00070187
7/12/17;1218.8;0.006358713
7/13/17;1218.9;8.20E-05
7/14/17;1230.3;0.009266033
7/17/17;1234.1;0.003079167
7/18/17;1240.75;0.005359661
7/19/17;1242.15;0.001127078
7/20/17;1238.7;-0.002785178
7/21/17;1248.55;0.007889151
7/24/17;1255.55;0.005575246
7/25/17;1254.4;-0.000916773
7/26/17;1248.1;-0.005047672
7/27/17;1261.1;0.010308461
7/28/17;1264.9;0.00300419
7/31/17;1267.55;0.002090647
8/1/17;1270.95;0.002675164
8/2/17;1269.6;-0.001063327
8/3/17;1268.1;-0.001182872
8/4/17;1257.7;-0.008269063
8/7/17;1258;0.000238474
8/8/17;1261.8;0.003011571
8/9/17;1271.05;0.007277448
8/10/17;1284.4;0.010393958
8/11/17;1286.1;0.001321826
8/14/17;1282.3;-0.002963425
8/15/17;1270.3;-0.009446587
8/16/17;1272.75;0.001924966
8/17/17;1285.15;0.009648679
8/18/17;1295.8;0.008218861
8/21/17;1292.9;-0.00224302
8/22/17;1284.2;-0.006774646
8/23/17;1286.65;0.00190417
8/24/17;1289;0.001823119
8/25/17;1285.3;-0.002878705
8/29/17;1318.65;0.025291017
8/30/17;1308.5;-0.007756974
8/31/17;1311.75;0.002477606
9/1/17;1320.4;0.006551045
9/4/17;1333.1;0.009526667
9/5/17;1335.55;0.00183445
9/6/17;1337.85;0.001719176
9/7/17;1343.5;0.004205434
9/8/17;1346.25;0.002042711
9/11/17;1334.2;-0.009031629
9/12/17;1326.5;-0.005804749
9/13/17;1327.55;0.000790931
9/14/17;1324.55;-0.00226492
9/15/17;1322.85;-0.001285104
9/18/17;1312.1;-0.008192973
9/19/17;1309.6;-0.00190898
9/20/17;1311.3;0.001296423
9/21/17;1292.1;-0.014859531
9/22/17;1294.8;0.002085264
9/25/17;1293.3;-0.001159824
9/26/17;1300.05;0.005192108
9/27/17;1282.55;-0.013644692
9/28/17;1283.35;0.000623369
9/29/17;1283.1;-0.000194841
10/2/17;1273.7;-0.007380074
10/3/17;1271.25;-0.001927237
10/4/17;1274.25;0.002354326
10/5/17;1274.5;0.000196155
10/6/17;1261.8;-0.010064987
10/9/17;1278.75;0.013255132
10/10/17;1291.4;0.009795571
10/11/17;1289.25;-0.001667636
10/12/17;1290.25;0.000775044
10/13/17;1299.6;0.007194521
10/16/17;1303.3;0.002838947
10/17/17;1284.75;-0.014438607
10/18/17;1280.2;-0.003554132
10/19/17;1286.4;0.004819652
10/20/17;1281.2;-0.004058695
10/23/17;1274.9;-0.004941564
10/24/17;1276.45;0.001214305
10/25/17;1275;-0.001137255
10/26/17;1273.75;-0.000981354
10/27/17;1266.45;-0.005764144
10/30/17;1272;0.004363208
10/31/17;1270.15;-0.001456521
11/1/17;1277.05;0.005403077
11/2/17;1279.2;0.001680738
11/3/17;1267.2;-0.009469697
11/6/17;1270.9;0.002911323
11/7/17;1275.6;0.003684541
11/8/17;1284;0.006542056
11/9/17;1284.8;0.000622665
11/10/17;1284.3;-0.000389317
11/13/17;1277.95;-0.004968895
11/14/17;1274.6;-0.002628276
11/15/17;1282.2;0.005927312
11/16/17;1280;-0.00171875
11/17/17;1284.35;0.003386927
11/20/17;1286.2;0.001438346
11/21/17;1283.3;-0.002259799
11/22/17;1286.95;0.002836163
11/23/17;1290.35;0.002634944
11/24/17;1290.5;0.000116234
11/27/17;1294.9;0.003397946
11/28/17;1291.85;-0.002360955
11/29/17;1283.85;-0.006231258
11/30/17;1280.2;-0.002851117
12/1/17;1275.5;-0.003684829
12/4/17;1273.45;-0.0016098
12/5/17;1266.3;-0.005646371
12/6/17;1263.7;-0.00205745
12/7/17;1255;-0.006932271
12/8/17;1250.65;-0.003478191
12/11/17;1247.15;-0.002806399
12/12/17;1240.9;-0.005036667
12/13/17;1242.65;0.001408281
12/14/17;1251;0.00667466
12/15/17;1254.6;0.00286944
12/18/17;1260.6;0.004759638
12/19/17;1260.35;-0.000198358
12/20/17;1264.55;0.00332134
12/21/17;1264.55;0
12/27/17;1279.4;0.011607003
12/28/17;1291;0.008985283
1/2/18;1312.05;0.016043596
1/3/18;1314.9;0.002167465
1/4/18;1314.5;-0.000304298
1/5/18;1317.15;0.00201192
1/8/18;1319.95;0.002121292
1/9/18;1311;-0.00682685
1/10/18;1319.75;0.006630044
1/11/18;1323.05;0.002494237
1/12/18;1326.8;0.002826349
1/15/18;1339.25;0.009296248
1/16/18;1333.85;-0.004048431
1/17/18;1335.65;0.001347658
1/18/18;1332.2;-0.002589701
1/19/18;1334.95;0.002060002
1/22/18;1332.6;-0.00176347
1/23/18;1333.4;0.00059997
1/24/18;1353.7;0.014995937
1/25/18;1354.95;0.000922543
1/26/18;1353.15;-0.001330229
1/29/18;1343.85;-0.006920415
1/30/18;1344.9;0.000780727
1/31/18;1345.05;0.00011152
2/1/18;1341.35;-0.002758415
2/2/18;1331.15;-0.007662547
2/5/18;1333.6;0.001837133
2/6/18;1331.4;-0.001652396
2/7/18;1324.65;-0.005095686
2/8/18;1315.45;-0.006993804
2/9/18;1314.1;-0.001027319
2/12/18;1322.3;0.006201316
2/13/18;1325.35;0.002301279
2/14/18;1336.25;0.008157156
2/15/18;1352.45;0.011978262
2/16/18;1352.1;-0.000258857
2/19/18;1346.6;-0.004084361
2/20/18;1339.85;-0.005037877
2/21/18;1330.5;-0.007027433
2/22/18;1328.35;-0.001618549
2/23/18;1327.95;-0.000301216
2/26/18;1333.5;0.00416198
2/27/18;1325.75;-0.005845748
2/28/18;1317.85;-0.005994612
3/1/18;1307.75;-0.007723189
3/2/18;1322.3;0.011003554
3/5/18;1320.4;-0.001438958
3/6/18;1331.4;0.00826198
3/7/18;1329.4;-0.001504438
3/8/18;1321;-0.006358819
3/9/18;1320.6;-0.000302893
3/12/18;1319.15;-0.001099193
3/13/18;1322.75;0.002721603
3/14/18;1323.55;0.000604435
3/15/18;1318.75;-0.00363981
3/16/18;1310.1;-0.006602549
3/19/18;1312.4;0.001752514
3/20/18;1311;-0.001067887
3/21/18;1321.35;0.007832898
3/22/18;1329.15;0.005868412
3/23/18;1346.6;0.012958562
3/26/18;1352.4;0.004288672
3/27/18;1341.45;-0.008162809
3/28/18;1332.45;-0.006754475
3/29/18;1323.85;-0.006496204
4/3/18;1333.45;0.00719937
4/4/18;1337.3;0.002878935
4/5/18;1327.7;-0.007230549
4/6/18;1331.2;0.002629207
4/9/18;1331.95;0.000563084
4/10/18;1338.95;0.005227977
4/11/18;1350.75;0.008735887
4/12/18;1341.35;-0.007007865
4/13/18;1343.7;0.001748902
4/16/18;1349.35;0.004187201
4/17/18;1342.1;-0.005401982
4/18/18;1351.45;0.006918495
4/19/18;1348.6;-0.002113303
4/20/18;1336.75;-0.008864784
4/23/18;1324.3;-0.009401193
4/24/18;1328.85;0.003424013
4/25/18;1321.65;-0.005447736
4/26/18;1320.7;-0.000719316
4/27/18;1321.5;0.000605373
4/30/18;1313.2;-0.006320439
5/1/18;1307.1;-0.00466682
5/2/18;1304.2;-0.002223585
5/3/18;1315.05;0.008250637
5/4/18;1309.4;-0.004314953
5/8/18;1306.6;-0.002142966
5/9/18;1313.85;0.005518134
5/10/18;1318.8;0.003753412
5/11/18;1324.35;0.004190735
5/14/18;1319.85;-0.003409478
5/15/18;1295;-0.019189189
5/16/18;1291.25;-0.002904163
5/17/18;1289.5;-0.001357115
5/18/18;1288.3;-0.00093146
5/21/18;1288.35;3.88E-05
5/22/18;1293.05;0.003634817
5/23/18;1289;-0.003141971
5/24/18;1304.85;0.01214699
5/25/18;1303.5;-0.001035673
5/29/18;1295.5;-0.006175222
5/30/18;1300.7;0.003997847
5/31/18;1305.35;0.003562263
6/1/18;1294.6;-0.008303723
6/4/18;1295.45;0.000656143
6/5/18;1292.05;-0.002631477
6/6/18;1300.1;0.006191831
6/7/18;1297.25;-0.002196955
6/8/18;1298.25;0.000770268
6/11/18;1299.6;0.001038781
6/12/18;1298.65;-0.000731529
6/13/18;1296.15;-0.001928789
6/14/18;1302.75;0.005066206
6/15/18;1285.25;-0.013616028
6/18/18;1281.55;-0.002887129
6/19/18;1276.15;-0.004231477
6/20/18;1274.2;-0.001530372
6/21/18;1266.15;-0.006357856
6/22/18;1269.15;0.002363787
6/25/18;1268.7;-0.000354694
6/26/18;1260.3;-0.00666508
6/27/18;1254.6;-0.004543281
6/28/18;1251.55;-0.002436978
6/29/18;1250.45;-0.000879683
7/2/18;1247.8;-0.002123738
7/3/18;1251.75;0.003155582
7/4/18;1255.65;0.003105961
7/5/18;1255.5;-0.000119474
7/6/18;1255.35;-0.000119489
7/9/18;1262.05;0.005308823
7/10/18;1254;-0.006419458
7/11/18;1251.4;-0.002077673
7/12/18;1245.9;-0.004414479
7/13/18;1241.7;-0.00338246
7/16/18;1241.1;-0.000483442
7/17/18;1232.8;-0.006732641
7/18/18;1224.5;-0.006778277
7/19/18;1217.55;-0.005708184
7/20/18;1228.75;0.009114954
7/23/18;1224.95;-0.003102167
7/24/18;1228.35;0.002767941
7/25/18;1231.5;0.002557856
7/26/18;1228.25;-0.002646041
7/27/18;1223.95;-0.003513215
7/30/18;1223.8;-0.000122569
7/31/18;1220.95;-0.002334248
8/1/18;1219;-0.001599672
8/2/18;1215.45;-0.002920729
8/3/18;1216.3;0.000698841
8/6/18;1209.65;-0.005497458
8/7/18;1212.35;0.00222708
8/8/18;1209.55;-0.002314911
8/9/18;1214.35;0.003952732
8/10/18;1214.4;4.12E-05
8/13/18;1200.35;-0.011704919
8/14/18;1197;-0.002798663
8/15/18;1182;-0.012690355
8/16/18;1180.4;-0.001355473
8/17/18;1178.4;-0.001697217
8/20/18;1184.35;0.005023853
8/21/18;1190.95;0.005541794
8/22/18;1196.65;0.004763298
8/23/18;1192.35;-0.003606324
8/24/18;1197.7;0.004466895
8/28/18;1212.25;0.012002475
8/29/18;1204.2;-0.006684936
8/30/18;1197.3;-0.005762967
8/31/18;1202.45;0.004282922
9/3/18;1200.05;-0.001999917
9/4/18;1190.85;-0.007725574
9/5/18;1196.7;0.004888443
9/6/18;1205.15;0.007011575
9/7/18;1198.9;-0.005213112
9/10/18;1196.6;-0.001922113
9/11/18;1189.85;-0.005672984
9/12/18;1195.6;0.004809301
9/13/18;1209.8;0.011737477
9/14/18;1201.95;-0.006531054
9/17/18;1201.9;-4.16E-05
9/18/18;1200.2;-0.001416431
9/19/18;1203.3;0.002576249
9/20/18;1208.35;0.004179253
9/21/18;1198.7;-0.008050388
9/24/18;1202.75;0.003367283
9/25/18;1201.9;-0.000707214
9/26/18;1194.25;-0.006405694
9/27/18;1185.4;-0.007465834
9/28/18;1187.25;0.001558223
10/1/18;1189.35;0.00176567
10/2/18;1204.7;0.012741761
10/3/18;1201.2;-0.002913753
10/4/18;1203.45;0.001869625
10/5/18;1203.8;0.000290746
10/8/18;1186.95;-0.014196049
10/9/18;1185.55;-0.001180887
10/10/18;1188.6;0.002566044
10/11/18;1205.55;0.014059973
10/12/18;1219.75;0.01164173
10/15/18;1229.95;0.00829302
10/16/18;1230.7;0.000609409
10/17/18;1229.05;-0.0013425
10/18/18;1223;-0.004946852
10/19/18;1227.85;0.003949994
10/22/18;1222.3;-0.00454062
10/23/18;1235.95;0.011044136
10/24/18;1230.55;-0.004388282
10/25/18;1230.8;0.00020312
10/26/18;1233.85;0.002471937
10/29/18;1230.8;-0.002478063
10/30/18;1225.4;-0.004406724
10/31/18;1214.95;-0.008601177
11/1/18;1231.15;0.013158429
11/2/18;1232.1;0.000771041
11/5/18;1232.25;0.000121729
11/6/18;1231.6;-0.000527769
11/7/18;1229.95;-0.001341518
11/8/18;1224.15;-0.004737981
11/9/18;1211.4;-0.010525012
11/12/18;1205.55;-0.004852557
11/13/18;1202.1;-0.002869978
11/14/18;1203.25;0.000955745
11/15/18;1211.85;0.007096588
11/16/18;1222.4;0.008630563
11/19/18;1221.6;-0.000654879
11/20/18;1223;0.001144726
11/21/18;1226.1;0.002528342
11/22/18;1227.05;0.000774215
11/23/18;1223.65;-0.002778572
11/26/18;1223.4;-0.000204349
11/27/18;1221.2;-0.001801507
11/28/18;1213.25;-0.006552648
11/29/18;1226.25;0.010601427
11/30/18;1217.55;-0.007145497
12/3/18;1230.3;0.010363326
12/4/18;1240.3;0.008062566
12/5/18;1235.9;-0.003560159
12/6/18;1242.55;0.005351897
12/7/18;1243.3;0.000603233
12/10/18;1245.35;0.001646124
12/11/18;1245.3;-4.02E-05
12/12/18;1245.75;0.000361228
12/13/18;1242.75;-0.002414001
12/14/18;1235.35;-0.005990205
12/17/18;1241.65;0.005073894
12/18/18;1246.3;0.003731044
12/19/18;1255;0.006932271
12/20/18;1259.75;0.003770589
12/21/18;1258.15;-0.001271708
12/27/18;1268;0.007768139
12/28/18;1279;0.008600469
1/2/19;1282.9;0.003039988
1/3/19;1290.45;0.005850672
1/4/19;1279.9;-0.008242831
1/7/19;1292.2;0.00951865
1/8/19;1286.45;-0.004469665
1/9/19;1288.6;0.001668477
1/10/19;1291.9;0.002554377
1/11/19;1288.95;-0.002288685
1/14/19;1292.75;0.00293947
1/15/19;1294.4;0.001274722
1/16/19;1292.3;-0.00162501
1/17/19;1290.7;-0.001239637
1/18/19;1284.2;-0.005061517
1/21/19;1279.55;-0.00363409
1/22/19;1282.1;0.001988924
1/23/19;1279.8;-0.001797156
1/24/19;1283.7;0.003038093
1/25/19;1293.9;0.007883144
1/28/19;1302.15;0.006335676
1/29/19;1307.55;0.004129861
1/30/19;1310.7;0.002403296
1/31/19;1323.25;0.009484224
2/1/19;1318.7;-0.003450368
2/4/19;1312.15;-0.004991807
2/5/19;1314.2;0.001559884
2/6/19;1312.4;-0.001371533
2/7/19;1310;-0.001832061
2/8/19;1314.85;0.003688634
2/11/19;1306.4;-0.006468157
2/12/19;1310;0.002748092
2/13/19;1312.8;0.002132846
2/14/19;1311.45;-0.001029395
2/15/19;1316.55;0.003873761
2/18/19;1325.5;0.006752169
2/19/19;1334.15;0.006483529
2/20/19;1343.75;0.007144186
2/21/19;1331.25;-0.009389671
2/22/19;1329.05;-0.001655318
2/25/19;1331.05;0.001502573
2/26/19;1325.05;-0.004528131
2/27/19;1322.85;-0.001663076
2/28/19;1319.15;-0.002804836
3/1/19;1311.95;-0.005488014
3/4/19;1285.4;-0.020655049
3/5/19;1283.8;-0.0012463
3/6/19;1285.85;0.001594276
3/7/19;1285.3;-0.000427916
3/8/19;1296.75;0.008829767
3/11/19;1292.75;-0.003094179
3/12/19;1297.05;0.003315215
3/13/19;1306.95;0.007574888
3/14/19;1295.55;-0.008799352
3/15/19;1303.5;0.006098964
3/18/19;1305.6;0.001608456
3/19/19;1307.7;0.001605873
3/20/19;1303.7;-0.003068191
3/21/19;1309.6;0.004505192
3/22/19;1311.3;0.001296423
3/25/19;1319.55;0.006252131
3/26/19;1316.3;-0.002469042
3/27/19;1309.7;-0.005039322
3/28/19;1295.15;-0.01123422
3/29/19;1295.4;0.000192991
4/1/19;1293.5;-0.001468883
4/2/19;1290.3;-0.002480043
4/3/19;1290.45;0.000116239
4/4/19;1283.15;-0.005689124
4/5/19;1288.45;0.00411347
4/8/19;1300;0.008884615
4/9/19;1303;0.002302379
4/10/19;1305.45;0.001876747
4/11/19;1298.8;-0.005120111
4/12/19;1294.3;-0.003476783
4/15/19;1285.65;-0.006728114
4/16/19;1276.35;-0.007286403
4/17/19;1275.85;-0.000391896
4/18/19;1275.7;-0.000117583
4/23/19;1269.5;-0.004883813
4/24/19;1271.65;0.001690717
4/25/19;1280.8;0.007143973
4/26/19;1284.2;0.002647563
4/29/19;1279.5;-0.00367331
4/30/19;1282.3;0.002183576
5/1/19;1283.8;0.001168406
5/2/19;1270.95;-0.010110547
5/3/19;1278.55;0.005944234
5/7/19;1281.2;0.002068373
5/8/19;1285.2;0.003112356
5/9/19;1286.1;0.00069979
5/10/19;1287.1;0.00077694
5/13/19;1295.6;0.006560667
5/14/19;1298.4;0.0021565
5/15/19;1299.1;0.000538835
5/16/19;1291.7;-0.005728884
5/17/19;1280.8;-0.008510306
5/20/19;1276.85;-0.003093551
5/21/19;1271.15;-0.004484129
5/22/19;1273.8;0.002080389
5/23/19;1283.65;0.007673431
5/24/19;1282.5;-0.000896686
5/28/19;1278.3;-0.003285614
5/29/19;1281.65;0.002613818
5/30/19;1280.95;-0.000546469
5/31/19;1295.55;0.011269345
6/3/19;1317.1;0.016361704
6/4/19;1324.25;0.005399283
6/5/19;1335.05;0.008089585
6/6/19;1335.5;0.000336952
6/7/19;1340.65;0.00384142
6/10/19;1328.6;-0.009069697
6/11/19;1324.3;-0.003246998
6/12/19;1332.35;0.006041956
6/13/19;1335.9;0.002657385
6/14/19;1351.25;0.011359852
6/17/19;1341.3;-0.007418176
6/18/19;1341.35;3.73E-05
6/19/19;1344.05;0.002008854
6/20/19;1379.5;0.025697717
6/21/19;1397.15;0.01263286
6/24/19;1405.7;0.006082379
6/25/19;1431.4;0.01795445
6/26/19;1403.95;-0.019551978
6/27/19;1402.5;-0.001033868
6/28/19;1409;0.004613201
7/1/19;1390.1;-0.013596144
7/2/19;1391.05;0.000682937
7/3/19;1413.5;0.015882561
7/4/19;1414.9;0.000989469
7/5/19;1388.65;-0.018903251
7/8/19;1400.1;0.008177987
7/9/19;1391.55;-0.006144228
7/10/19;1408.3;0.011893773
7/11/19;1413.75;0.003854996
7/12/19;1407.6;-0.004369139
7/15/19;1412.4;0.003398471
7/16/19;1409.85;-0.001808703
7/17/19;1410.35;0.000354522
7/18/19;1417.45;0.005008995
7/19/19;1439.7;0.015454609
7/22/19;1427.75;-0.008369813
7/23/19;1425.55;-0.001543264
7/24/19;1426.95;0.000981114
7/25/19;1416.1;-0.007661888
7/26/19;1420.4;0.003027316
7/29/19;1419.05;-0.000951341
7/30/19;1425.9;0.004803983
7/31/19;1427.55;0.001155826
8/1/19;1406.8;-0.014749787
8/2/19;1441.75;0.024241373
8/5/19;1465.25;0.016038219
8/6/19;1465.25;0
8/7/19;1506.05;0.027090734
8/8/19;1495.75;-0.006886178
8/9/19;1497.7;0.001301996
8/12/19;1504.7;0.00465209
8/13/19;1498.4;-0.004204485
8/14/19;1513.25;0.009813316
8/15/19;1515.65;0.001583479
8/16/19;1515.25;-0.000263983
8/19/19;1496.6;-0.01246158
8/20/19;1504.55;0.005283972
8/21/19;1503.25;-0.000864793
8/22/19;1502.05;-0.000798908
8/23/19;1503.8;0.001163719
8/27/19;1532.95;0.019015623
8/28/19;1537.15;0.002732329
8/29/19;1540.2;0.001980262
8/30/19;1528.4;-0.007720492
9/2/19;1525.95;-0.001605557
9/3/19;1537.85;0.007738076
9/4/19;1546.1;0.005336007
9/5/19;1529.1;-0.011117651
9/6/19;1523.7;-0.003544005
9/9/19;1509.2;-0.009607739
9/10/19;1498.25;-0.007308527
9/11/19;1490.65;-0.005098447
9/12/19;1515.2;0.016202482
9/13/19;1503.1;-0.00805003
9/16/19;1497.2;-0.003940689
9/17/19;1502.1;0.0032621
9/18/19;1503.5;0.000931161
9/19/19;1500.7;-0.001865796
9/20/19;1501.9;0.000798988
9/23/19;1522.1;0.013271139
9/24/19;1520.65;-0.00095354
9/25/19;1528.75;0.005298446
9/26/19;1506.4;-0.014836697
9/27/19;1489.9;-0.011074569
9/30/19;1485.3;-0.003097017
10/1/19;1473.45;-0.00804235
10/2/19;1492.6;0.012829961
10/3/19;1517.1;0.016149232
10/4/19;1499.15;-0.011973452
10/7/19;1501.25;0.001398834
10/8/19;1505.85;0.003054753
10/9/19;1507.25;0.000928844
10/10/19;1494.8;-0.008328873
10/11/19;1479.15;-0.010580401
10/14/19;1490.6;0.007681471
10/15/19;1487.8;-0.001881973
10/16/19;1485.1;-0.001818059
10/17/19;1492.65;0.005058118
10/18/19;1490;-0.001778523
10/21/19;1491.65;0.001106158
10/22/19;1485.35;-0.004241425
10/23/19;1494.45;0.006089197
10/24/19;1496.55;0.001403227
10/25/19;1513.45;0.01116654
10/28/19;1492.4;-0.014104798
10/29/19;1486.75;-0.003800235
10/30/19;1492.1;0.003585551
10/31/19;1510.95;0.012475595
11/1/19;1508.8;-0.001424973
11/4/19;1509.45;0.00043062
11/5/19;1488.95;-0.013768092
11/6/19;1486.05;-0.001951482
11/7/19;1484.25;-0.001212734
11/8/19;1464.15;-0.013728102
11/11/19;1458.7;-0.003736203
11/12/19;1452.05;-0.004579732
11/13/19;1462.9;0.007416775
11/14/19;1466.65;0.002556847
11/15/19;1466.9;0.000170427
11/18/19;1467.65;0.000511021
11/19/19;1468.45;0.000544792
11/20/19;1471.7;0.002208331
11/21/19;1467.05;-0.003169626
